8.318117926101354698e+00 9.025569834348640796e+00
-7.162655208878491386e+00 -6.811879145216712672e+00
6.392579886664058186e+00 6.208115863286940872e+00
-1.487940303871960968e+00 1.096121251309906119e+00
8.676762973237742926e+00 9.657531317155450878e+00
-7.145778829197410253e+00 -6.633473139211877978e+00
8.115153449550621900e+00 8.820266264045310223e+00
-9.679928287500993989e+00 -1.175130698314725741e+01
5.513605013392115506e-01 3.854942822873322683e+00
-6.193896686288805853e+00 -6.229062187221741986e+00
-7.673284357587022431e-01 4.843173912848532381e-01
-7.578544872182101377e-01 -9.972055351492280506e-01
6.836235079357311228e+00 8.229982124995617099e+00
5.226672403294952751e+00 5.573787424843972715e+00
5.720655682435737965e+00 6.232461849650589691e+00
-2.569071699063123493e+00 -3.616150659244321997e+00
9.216049075969367621e+00 1.054988826297552151e+01
-1.365919201424684370e+00 -2.203508361829676243e+00
-8.609344956226131274e+00 -8.369942634126221748e+00
8.600888741834619822e+00 8.075111079547991011e+00
-1.411508523105493795e+00 2.187383115192702010e-01
1.176519746537148414e+01 1.358535675851842583e+01
-7.064915223060054927e+00 -6.552916956938954485e+00
-8.591721886651205509e+00 -1.223276415585067944e+01
-8.500219598659585429e+00 -8.416800061327286642e+00
-8.531522911773222972e+00 -8.098531273050159740e+00
-7.090351560840755241e+00 -5.371104393701912727e+00
-8.906624165591711773e+00 -1.195404891559113914e+01
-2.084864395174215623e+00 3.453681351428305457e-01
-7.826373529344461843e+00 -7.876757099029424225e+00
-9.243494639638829113e+00 -1.189101839674417072e+01
-6.835593170294062659e+00 -4.882937104030114384e+00
-6.508534505815187998e+00 -1.081633836202066234e+01
6.090571366568282130e+00 6.816033494107026414e+00
1.048388981778869500e+01 1.154351666381323049e+01
-1.799554234946662667e+00 -3.356472436741638088e+00
-1.487316971051016790e+00 -2.368504937071985506e+00
1.157876771027888196e+01 1.423992973552917007e+01
1.129813072860685885e+01 1.410312404349075521e+01
6.563721362724031394e+00 6.515730391729238846e+00
4.812901272116921980e+00 6.858272594459744020e+00
-7.153051650002155704e+00 -1.124293002550750842e+01
7.215421176276144877e+00 6.335020254233465486e+00
5.578120793835427804e+00 6.704020891918783143e+00
-7.561155858016856968e+00 -1.105696277656743476e+01
1.120405044652700077e+01 1.287336362441739723e+01
8.524900221070987882e+00 9.619999764158766453e+00
-4.784472015475967344e-01 -7.985638316757078803e-01
6.556497475849810463e+00 5.599345561838607210e+00
-8.879492507617779751e+00 -6.217564908007643609e+00
-4.801598466198055970e-01 1.712421148150366390e+00
-9.994169397985535497e+00 -1.011255755105518794e+01
-1.013378355719595625e+01 -1.150473969546471231e+01
-9.731096417047824687e+00 -1.230417995507126605e+01
-6.814914842114470517e+00 -6.145290838767543562e+00
-2.168503053641427147e+00 -1.908829669167084297e+00
-8.766194110175284493e+00 -8.755517947971656056e+00
-6.465736591377432951e+00 -1.095514573757487398e+01
-5.595446601048196023e+00 -6.807576490362265531e+00
1.208520755997591145e+01 1.321355637071994771e+01
5.100494810653972699e-01 3.881674303984111951e+00
-7.323395043189117715e+00 -1.338331149100908668e+01
-1.045858094750255241e+01 -1.217853628401705279e+01
9.003141571653525688e+00 1.162065767018337148e+01
1.142380058180457603e+01 1.320319771755267269e+01
-8.875822946716935391e+00 -6.308839688925336198e+00
-1.781984917893930875e+00 -4.801207795558856795e+00
4.726688436549233430e+00 5.767177180842383954e+00
-2.873041299430235007e+00 -2.770131362615211312e+00
8.282680074751318955e+00 9.565089858324226313e+00
-8.935881781802448742e+00 -1.084018666308602441e+01
-6.309963149816084638e+00 -5.455196537620339292e+00
-1.109832001367037968e+00 6.772874361471596938e-01
-7.378293390029379006e-01 -8.951254915163529002e-01
8.735428169989781111e+00 1.098908027792707109e+01
4.776912018829308160e+00 5.541039800318977804e+00
-7.128428829089852314e-01 -9.018540198785898188e-01
1.101972724149751315e+01 1.276767787246524399e+01
-1.024723904394024032e+01 -1.110924947155037046e+01
-1.676923233344254527e+00 -2.044489277624513601e+00
-7.183438509985423437e+00 -1.135774763387036579e+01
-3.093748253810923998e-02 1.445120470397836199e+00
-9.702569961141223942e+00 -1.171311500193908728e+01
-4.897860198130009057e-01 -1.669825937203211375e+00
-9.756379544420402894e+00 -9.977975451641695415e+00
-9.218126460899233265e+00 -1.242446222842016113e+01
9.413271430984032406e+00 9.822528930382985024e+00
7.398886538447068340e+00 6.477896615017775694e+00
1.223814752564661745e+01 1.363563071238527513e+01
1.020107708024976745e+01 1.128870972788701010e+01
1.141711182367617106e+01 1.387137178492815082e+01
8.127822655709543653e+00 8.387080246092107672e+00
-6.150981038961919722e+00 -6.832118101500143759e+00
-6.596198427224415184e+00 -5.605472772844350970e+00
8.362363825325537903e+00 7.736497528996836515e+00
-9.461771542720097017e+00 -1.127507238069364348e+01
5.011729754656444324e-01 3.886944658562481170e+00
