-2.717581758558045291e-01 1.610774464425934527e+00 -2.429768980780920018e-01
-6.866818231862515942e-01 1.596528336078605559e+00 -1.840048534402760894e-01
-1.222159936987430306e+00 1.903984580692414497e+00 7.428125781866856681e-02
-1.124187516821967714e+00 1.759000101180387965e+00 1.645548435227802697e-01
-8.865501347982585045e-01 1.766735199555336200e+00 -5.513468130215903873e-02
2.862127153990279727e+00 1.950135306683890568e-01 -2.296905460586017966e+00
-5.862878548894016051e-01 1.907463711317833654e+00 -3.288598469944373104e+00
3.384541871017790471e-02 1.407314071806722744e+00 -3.871773204023017723e+00
-7.756208194929660182e-01 -5.374441285819210323e-01 9.476714712946384678e-01
-5.586584947455489392e+00 8.978570102469126679e-01 -1.132048378688637058e+00
-1.337976859127020468e+00 2.783031418575177440e+00 -3.704322851824308760e+00
-2.098761645570744072e+00 -4.338897558325324200e-01 1.641504208555245148e+00
-2.773759075880621872e+00 -5.965386848847221701e-01 1.742231281256094499e+00
-2.855206121466841385e+00 -3.901175858825581266e-01 2.243703900644624660e+00
-3.122241034005046600e+00 -7.882543848453249513e-01 1.955243892633881764e+00
-3.069535755916439790e+00 -1.097377817072800354e+00 1.578718086000350906e+00
-4.803250519868081270e+00 2.192268675397604394e+00 -7.256519127997689278e-01
-2.338821892341417019e+00 -9.603867218762827118e-01 1.278526047321264070e+00
-1.193826493624303930e+00 -6.540140605619791936e-01 8.343687158511465807e-01
-1.627641556470238893e+00 -6.898849094339428722e-01 9.374676906625177830e-01
-2.366761344608782291e+00 -7.052621617477297100e-01 1.288348842281913598e+00
-1.718528196590571655e+00 -5.671761268226163111e-01 1.206434121687905758e+00
-1.654535630065057106e+00 -5.214057197030752544e-01 9.910766434673345948e-01
-6.450671292122867939e+00 1.910217359381283231e+00 -1.818874032479490976e+00
3.843821760968738621e-01 -4.723922764815443598e-01 1.392941034707288750e-01
9.105980762044545151e-02 -4.977408922132056657e-01 8.039508210724699566e-01
-5.703914956655524726e+00 6.619797688906164934e-01 -8.128240799228197977e-01
-5.193363105479289032e+00 5.622265675342472679e-01 -8.166614704395647184e-01
-5.173825400174391298e+00 3.927265645741789823e-01 -7.015327648333831156e-01
-4.348512081180420985e+00 5.893060145026850494e-01 -1.563170143184026362e+00
-4.068178682944178171e+00 7.049717415542396948e-01 -1.522881222363692277e+00
-3.981058097338836088e+00 7.098217922595058127e-01 -1.381902723060631333e+00
-3.281138771452071445e+00 1.830866220150938695e+00 6.217727791656408876e-01
-6.541737170290383929e+00 7.582569533007896823e-01 -5.253569236187156655e-01
-3.400520680468761991e+00 1.462289241997826394e+00 2.905666694197238664e-01
-5.933576753313941410e+00 6.597733351330100637e-01 -7.112405380595956395e-01
-6.213564635744578624e+00 1.011110617713006476e+00 -5.423047699474694561e-01
-5.485754695470011377e+00 6.491047754091293642e-01 -1.032331779067570787e+00
-3.452496906500067464e+00 5.590891737867259570e-01 -1.469516043418047202e+00
-5.272585106143488964e+00 8.875845550600869327e-01 -8.792380513676596454e-01
-9.185340457023477567e-01 -7.394685020290073796e-01 7.498422313364950798e-01
-6.861320025750915486e-01 -3.804967240919099880e-01 8.472064769241660631e-01
-6.264405642987636025e-01 -5.498523880155689048e-01 8.088973963608689921e-01
-1.199585751088447116e+00 -4.710235223060255105e-01 9.587014455529947465e-01
-1.650041976092147644e+00 -4.583088505019970449e-01 1.416497913171061995e+00
-4.389998006939920927e+00 1.008795027095541919e+00 -1.355322150518405433e+00
4.951253241227662194e-01 2.393367764928404196e+00 -3.414620391525040599e+00
4.657762092448041735e-01 2.766165027205660376e+00 -3.038150967259518609e+00
-3.794129902779766805e+00 -2.255662799099412696e-01 6.848961597689497971e-01
7.063016817385506796e-01 -3.504682502038560798e-01 -1.776784553028065983e-01
-2.532837839520632350e+00 -2.324126071464674426e-01 -8.146758527580673093e-01
-1.667567319006795223e+00 -8.204348166963442157e-01 1.171780777886598957e+00
-1.844920412657280240e+00 -9.614401743871552330e-01 9.860660839555650536e-01
-3.573816895733131993e+00 2.284223079330807704e-01 3.994318114242176865e-01
-1.782667351892445851e+00 -5.483275920469323772e-01 1.284571960235692645e+00
-1.838853544614611923e+00 -3.686621510907790444e-01 -1.405087049529788468e+00
-2.741401136347008993e+00 5.143868646915197296e-01 -1.310302606247346402e+00
-1.731670956087233426e+00 -5.079832149745756587e-01 1.087640648344595951e+00
-8.476904223587853338e-01 -8.259016886584217287e-01 7.158370162159964911e-01
1.790325002031885715e+00 2.001851170454051587e+00 -3.761509155331730359e+00
-2.030607081875874798e+00 1.592645943963512778e+00 -2.960958805279728878e+00
-8.344826217019779335e+00 2.648925735924855029e+00 -8.474280710787778226e-01
-7.362240824618536017e+00 1.898173072512203463e+00 -1.787177631189718063e+00
-8.591372036167014059e+00 2.337424851549923854e+00 -1.026661264548120567e+00
