-8.835614992469231765e+00 3.291070566922498664e+00
2.760971617201145034e-01 2.641194620821896155e+00
-7.504972111721590622e-01 -1.940310181126873479e+00
1.878402576506410293e+00 9.681821758914374021e-01
-9.450444490205228476e+00 3.744921952866921089e+00
-1.347231996745955840e+00 3.814249036940501103e+00
-1.037587297839820266e+01 4.382797093814639666e+00
3.390617463698673451e+00 -7.535272388108017749e-02
-1.831102188412037091e+00 3.150098804937100816e+00
-1.229509035499092739e+00 3.036910872087534408e+00
7.940127729356660780e+00 -4.168188139427696726e+00
8.758461307936943996e+00 -5.678215075456565231e+00
1.021087588842089744e+01 -8.336304530632919096e+00
4.872965467180912391e+00 -4.896322353796874083e+00
-2.168555996771164729e+00 -3.073634320821724830e-01
8.170008701394353423e+00 -5.154660630767580187e+00
-8.342358676736338907e+00 3.044318532536011812e+00
-6.097585465047445474e+00 3.989824897105820778e+00
5.506913490413790413e+00 -3.691499722982845011e-01
-5.842192520695813407e+00 4.088513028845242037e-01
-4.363651349757802222e+00 4.455477508825785193e+00
-4.886254067498672526e+00 1.468353726934471803e-01
-3.230850420321269567e-01 3.106745800518638134e+00
1.047688705500837436e+01 -6.176779007769831686e+00
1.615488664002591390e+00 2.066468371928151804e+00
5.261344868966594923e+00 -1.095239226154421097e-01
3.385479639939695584e+00 1.442133729614291537e+00
7.874969651600491005e+00 -3.955992419102325464e+00
-5.057101130189330718e+00 5.676368525594855718e+00
-1.962523709932280314e+00 4.104208772269858585e+00
7.049406970630295532e+00 -3.028545854610826371e+00
3.380968168320982237e+00 1.503795865298777734e+00
1.083851963581623323e+01 -7.602959999313659623e+00
3.859096498280274457e+00 -4.293530056234863501e+00
-2.068138080340904406e+00 -1.746348176915627937e+00
-6.170064417823008185e+00 3.729537051852577889e+00
9.439316768538482449e+00 -6.279804974208640367e+00
-2.352445430881365152e+00 -9.187218464464494971e-01
-2.561456165325997070e+00 -5.855294539836330969e-01
-2.829603426494584184e+00 -5.376780821660264165e-01
8.228308702750311454e+00 -5.868561473286471930e+00
1.100488092588317990e+01 -7.338383383525185266e+00
-3.778313940563776896e+00 -6.845892731921165986e-01
5.133624797374302773e+00 -4.692336156981126827e+00
8.809680134600617052e+00 -5.352757112261569361e+00
-8.915896029688854529e-01 -2.391792681733396542e+00
-8.568969280033435609e+00 3.290432468655318576e+00
9.250184954632572953e+00 -6.157306477523654564e+00
-2.147927383807235024e+00 -1.574665447360490855e+00
4.873208765719213353e+00 1.715976870624003947e+00
5.274607563336503269e+00 -1.898833954424212100e+00
5.181372144014834369e+00 1.169230481013010664e-01
3.565974459709831956e-01 2.550982045429307288e+00
7.898809488063478490e+00 -3.365888002137664703e+00
7.499629968602612717e-02 2.854575698257521665e+00
-5.716363369063715894e+00 4.738511403002987343e+00
1.831296069148610206e+00 1.972964938248616962e+00
3.518735102243835122e+00 -2.890299417032106799e+00
9.510707425012737914e+00 -5.051733184189213688e+00
-2.838991220554681671e+00 -1.772164469948682264e+00
-1.839768027182635768e+00 3.214845514657598713e+00
-8.655729099116980407e+00 4.463852580424766181e+00
-3.334471599654320606e+00 4.886388044075306247e+00
1.010223973330136538e+01 -8.258120150384424818e+00
-1.282455419156834697e+00 -2.141477034966890347e+00
5.874056925763603942e+00 9.906443084286054024e-01
1.018851028439156003e+01 -8.052499648027582779e+00
1.008226268982888207e+01 -7.714901304460581422e+00
-3.258843820872480368e+00 3.265633892440124253e+00
-4.815274069975286619e-01 -1.854420724508420548e+00
-2.481512402782863003e+00 3.650344796598703034e+00
1.554837628409678096e+00 1.811648916341233928e+00
7.170992025470913411e+00 -3.188321989745667828e+00
-7.273999055787985668e+00 4.981114934693034790e+00
-7.790072378066669856e+00 3.448194506506151225e+00
9.604470927743754771e+00 -7.595651650243953057e+00
-7.291047502364916610e+00 4.962818201276691710e+00
-5.670547849335080270e-01 -2.488916463506431587e+00
2.705778837426857208e+00 1.366308695869671741e+00
7.702398849751977750e+00 -4.728843780286938525e+00
1.110446266102064605e+01 -7.447925977877523529e+00
-6.911948582844606115e+00 5.542115757776675977e+00
-3.362651486386413424e+00 4.442888273954171297e+00
7.087068504797762181e+00 -5.277686124606880469e+00
2.647517459657928729e+00 1.641331460749068549e+00
9.241188198749451743e+00 -4.850321979066165134e+00
-8.687371687132412035e+00 2.602893955047780761e+00
-9.367821979822661405e+00 2.922880533746888165e+00
-3.444591775618834895e+00 -1.252546089197508206e+00
-8.314122471535879688e-01 -2.444397814422297976e+00
-3.041738091859729654e+00 -5.376887595786411511e-01
-9.773402733371892026e+00 3.690846043782732178e+00
9.245189366635701234e+00 -4.330922619928097461e+00
-6.508283505866586660e-01 3.463562866220404768e+00
-6.342387522578635028e+00 7.616934366900838249e-01
7.051232229608425106e-01 1.790354920495924373e+00
-1.765173871368245440e+00 3.177837269328211978e+00
-8.659070467516660763e-01 -2.233767910962507486e+00
-6.653677069501410024e+00 9.456960225822267363e-01
2.528712740028099759e+00 9.068861191611774508e-01
3.371833059314309544e+00 1.551580440436139963e+00
-2.170564490438180449e+00 -1.034979745394732031e+00
-2.447508367564868781e+00 2.247599347815839033e-01
-3.293040594505912466e+00 -1.101894711544656902e+00
-3.047128771732925401e+00 -1.620225736844227216e+00
